UID        PID  PPID   LWP  C NLWP STIME TTY          TIME CMD
dalpend+  3222  2268  3222  0    3 out07 ?        00:00:00 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
dalpend+  3222  2268  3224  0    3 out07 ?        00:00:00 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
dalpend+  3222  2268  3225  0    3 out07 ?        00:00:00 /usr/bin/gnome-keyring-daemon --start --foreground --components=secrets
root      3587     2  3587  0    1 11:24 ?        00:00:00 [kworker/1:2-eve]
dalpend+  4196  2480  4196  3    7 11:24 ?        00:00:02 /usr/bin/konsole
dalpend+  4196  2480  4197  0    7 11:24 ?        00:00:00 /usr/bin/konsole
dalpend+  4196  2480  4198  0    7 11:24 ?        00:00:00 /usr/bin/konsole
dalpend+  4196  2480  4199  0    7 11:24 ?        00:00:00 /usr/bin/konsole
dalpend+  4196  2480  4200  0    7 11:24 ?        00:00:00 /usr/bin/konsole
dalpend+  4196  2480  4201  0    7 11:24 ?        00:00:00 /usr/bin/konsole
dalpend+  4196  2480  4202  0    7 11:24 ?        00:00:00 /usr/bin/konsole
dalpend+  4203  4196  4203  0    1 11:24 pts/6    00:00:00 /bin/bash
dalpend+  4719  4203  4719  0    1 11:26 pts/6    00:00:00 ps -eLf
dalpend+  8931  2268  8931  0    3 out07 ?        00:00:00 /usr/lib/evince/evinced
dalpend+  8931  2268  8932  0    3 out07 ?        00:00:00 /usr/lib/evince/evinced
dalpend+  8931  2268  8933  0    3 out07 ?        00:00:00 /usr/lib/evince/evinced
dalpend+  9190  2533  9190  0   72 out07 ?        00:03:33 /usr/lib/firefox/firefox
dalpend+  9190  2533  9200  0   72 out07 ?        00:00:28 /usr/lib/firefox/firefox
dalpend+  9190  2533  9201  0   72 out07 ?        00:00:02 /usr/lib/firefox/firefox
dalpend+  9190  2533  9202  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9203  0   72 out07 ?        00:00:20 /usr/lib/firefox/firefox
dalpend+  9190  2533  9204  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9206  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9207  0   72 out07 ?        00:00:02 /usr/lib/firefox/firefox
dalpend+  9190  2533  9210  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9211  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9212  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9213  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9214  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9216  0   72 out07 ?        00:00:07 /usr/lib/firefox/firefox
dalpend+  9190  2533  9217  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9221  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9222  0   72 out07 ?        00:00:09 /usr/lib/firefox/firefox
dalpend+  9190  2533  9223  0   72 out07 ?        00:00:51 /usr/lib/firefox/firefox
dalpend+  9190  2533  9224  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9225  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9226  0   72 out07 ?        00:00:13 /usr/lib/firefox/firefox
dalpend+  9190  2533  9231  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9232  0   72 out07 ?        00:00:01 /usr/lib/firefox/firefox
dalpend+  9190  2533  9233  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9238  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9239  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9240  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9241  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9242  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9243  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9246  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9257  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9258  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9262  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9263  0   72 out07 ?        00:00:01 /usr/lib/firefox/firefox
dalpend+  9190  2533  9266  0   72 out07 ?        00:00:01 /usr/lib/firefox/firefox
dalpend+  9190  2533  9275  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9276  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9279  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9280  0   72 out07 ?        00:00:01 /usr/lib/firefox/firefox
dalpend+  9190  2533  9281  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9282  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9290  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9291  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9296  0   72 out07 ?        00:00:02 /usr/lib/firefox/firefox
dalpend+  9190  2533  9297  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9309  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9315  0   72 out07 ?        00:00:01 /usr/lib/firefox/firefox
dalpend+  9190  2533  9327  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9337  0   72 out07 ?        00:00:08 /usr/lib/firefox/firefox
dalpend+  9190  2533  9358  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9397  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9406  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9447  0   72 out07 ?        00:00:06 /usr/lib/firefox/firefox
dalpend+  9190  2533  9449  0   72 out07 ?        00:00:01 /usr/lib/firefox/firefox
dalpend+  9190  2533  9451  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533  9530  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 10732  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 11590  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 12381  0   72 out07 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 15711  0   72 09:40 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 17062  0   72 09:45 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 19888  0   72 09:57 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 20096  0   72 09:57 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 24441  0   72 10:13 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 26366  0   72 11:15 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 26381  0   72 11:15 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 26473  0   72 11:15 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 27833  0   72 11:18 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 29047  0   72 11:21 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 29071  0   72 11:21 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9190  2533 29365  0   72 11:22 ?        00:00:00 /usr/lib/firefox/firefox
dalpend+  9244  9190  9244  0   24 out07 ?        00:00:17 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9248  0   24 out07 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9250  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9251  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9252  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9253  0   24 out07 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9254  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9255  0   24 out07 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9256  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9259  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9260  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9261  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9264  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9265  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9267  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9268  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9269  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9270  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9271  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9286  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9293  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9294  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9295  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9244  9190  9380  0   24 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 1 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9298  0   30 out07 ?        00:00:45 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9301  0   30 out07 ?        00:00:04 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9302  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9303  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9304  0   30 out07 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9305  0   30 out07 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9306  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9307  0   30 out07 ?        00:00:01 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9308  0   30 out07 ?        00:00:02 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9310  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9311  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9312  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9313  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9314  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9316  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9317  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9319  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9320  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9321  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9348  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9349  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9350  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9450  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9454  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9507  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9508  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9509  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
dalpend+  9298  9190  9510  0   30 out07 ?        00:00:00 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 242 -prefMapSize 231261 -parentBuildID 20200917005511 -appdir /usr/lib/firefox/browser 9190 true tab
